LanguageSkid,ChorusSkid,SentenceSequenceNbr,SentenceSkid
2,1767,3,29818
2,1767,4,29819
2,1768,1,29816
2,1768,2,29817
2,1768,3,29818
2,1768,4,29819
2,1769,1,29816
2,1769,2,29817
2,1769,3,29818
2,1769,4,29819
2,1770,1,29816
2,1770,2,29817
2,1770,3,29818
2,1770,4,29819
2,1774,1,29892
2,1774,2,29893
2,1775,1,29892
2,1775,2,29893
2,1776,1,29892
2,1776,2,29893
2,1777,1,29914
2,1777,2,29915
2,1777,3,29916
2,1777,4,29917
2,1778,1,29914
2,1778,2,29915
2,1778,3,29916
2,1778,4,29917
2,1779,1,29914
2,1779,2,29915
2,1779,3,29916
2,1779,4,29917
2,1780,1,29939
2,1780,2,29940
2,1780,3,29941
2,1780,4,29942
2,1780,5,29943
2,1780,6,29944
2,1780,7,29945
2,1781,1,29939
2,1781,2,29940
2,1781,3,29941
2,1781,4,29942
2,1781,5,29943
2,1781,6,29944
2,1781,7,29945
2,1784,1,30000
2,1784,2,30001
2,1785,1,30000
2,1785,2,30001
2,1786,1,30024
2,1786,2,30025
2,1787,1,30024
2,1787,2,30025
2,1788,1,30024
2,1788,2,30025
2,1789,1,30024
2,1789,2,30025
2,1790,1,30082
2,1790,2,30083
2,1791,1,30082
2,1791,2,30083
2,1792,1,30082
2,1792,2,30083
2,1793,1,30150
2,1793,2,30151
2,1794,1,30150
2,1794,2,30151
2,1795,1,30171
2,1795,2,30171
2,1796,1,30171
2,1796,2,30171
2,1797,1,30232
2,1797,2,30233
2,1797,3,30234
2,1797,4,30235
2,1798,1,30232
2,1798,2,30233
2,1798,3,30234
2,1798,4,30235
2,1799,1,30232
2,1799,2,30233
2,1799,3,30234
2,1799,4,30235
2,1800,1,30232
2,1800,2,30233
2,1800,3,30234
2,1800,4,30235
2,1801,1,5139
2,1801,2,5140
2,1801,3,5139
2,1801,4,5141
