"nguageSkid","SongSkid","StanzaSequenceNbr","SentenceSequenceNbr","SentenceSkid"
"1","232","3","4","7777"
"1","232","4","1","7766"
"1","232","4","2","7778"
"1","232","4","3","7779"
"1","232","4","4","7780"
"1","232","5","1","7781"
"1","232","5","2","7782"
"1","232","5","3","7783"
"1","232","5","4","7784"
"1","232","6","1","7785"
"1","232","6","2","7786"
"1","232","6","3","7787"
"1","232","6","4","7788"
"1","232","7","1","7789"
"1","232","7","2","7790"
"1","232","7","3","7791"
"1","232","7","4","7792"
"1","233","1","1","7825"
"1","233","1","2","7826"
"1","233","1","3","7827"
"1","233","1","4","7828"
"1","233","2","1","7834"
"1","233","2","2","7835"
"1","233","2","3","7836"
"1","233","2","4","7837"
"1","233","3","1","7838"
"1","233","3","2","7839"
"1","233","3","3","7840"
"1","233","3","4","7841"
"1","233","4","1","7842"
"1","233","4","2","7843"
"1","233","4","3","7844"
"1","233","4","4","7845"
"1","234","1","1","7863"
"1","234","1","2","7864"
"1","234","1","3","7865"
"1","234","1","4","7866"
"1","234","2","1","7863"
"1","234","2","2","7871"
"1","234","2","3","7872"
"1","234","2","4","7873"
"1","234","3","1","7863"
"1","234","3","2","7874"
"1","234","3","3","7875"
"1","234","3","4","7876"
"1","234","4","1","7863"
"1","234","4","2","7877"
"1","234","4","3","7878"
"1","234","4","4","7879"
"1","235","1","1","26633"
"1","235","1","2","26634"
"1","235","1","3","26635"
"1","235","1","4","26636"
"1","235","2","1","26640"
"1","235","2","2","26641"
"1","235","2","3","26642"
"1","235","2","4","26636"
"1","235","3","1","26643"
"1","235","3","2","26644"
"1","235","3","3","26645"
"1","235","3","4","26636"
"1","235","4","1","26646"
"1","235","4","2","26647"
"1","235","4","3","26648"
"1","235","4","4","26636"
"1","235","5","1","26649"
"1","235","5","2","26650"
"1","235","5","3","26651"
"1","235","5","4","26636"
"1","236","1","1","7935"
"1","236","1","2","7936"
"1","236","1","3","7937"
"1","236","2","1","7939"
"1","236","2","2","7940"
"1","236","2","3","7941"
"1","236","3","1","7942"
"1","236","3","2","7943"
"1","236","3","3","7944"
"1","236","4","1","7945"
"1","236","4","2","7946"
"1","236","4","3","7947"
"1","236","5","1","7948"
"1","236","5","2","7949"
"1","236","5","3","7950"
"1","236","6","1","7951"
"1","236","6","2","7952"
"1","236","6","3","7953"
"1","237","1","1","7973"
"1","237","1","2","7974"
"1","237","1","3","7975"
"1","237","1","4","7976"
"1","237","2","1","7981"
"1","237","2","2","7982"
"1","237","2","3","7983"
"1","237","2","4","7984"
"1","237","3","1","7985"
"1","237","3","2","7986"
"1","237","3","3","7987"
"1","237","3","4","7976"
"1","237","4","1","7988"
"1","237","4","2","7989"
"1","237","4","3","7990"
"1","237","4","4","7976"
"1","238","1","1","8008"
"1","238","1","2","8009"
"1","238","1","3","8010"
"1","238","1","4","8011"
"1","239","1","1","18851"
"1","239","1","2","18852"
"1","239","1","3","18853"
"1","239","1","4","18854"
"1","239","1","5","18855"
"1","239","1","6","18856"
"1","239","2","1","18857"
"1","239","2","2","18858"
"1","239","2","3","18859"
"1","239","2","4","18860"
"1","239","2","5","18861"
"1","239","2","6","18862"
"1","239","3","1","18863"
"1","239","3","2","18864"
"1","239","3","3","18865"
"1","239","3","4","18866"
"1","239","3","5","18867"
"1","239","3","6","18868"
"1","241","1","1","26864"
"1","241","1","2","26865"
"1","241","2","1","26867"
"1","241","2","2","26868"
"1","241","3","1","26869"
"1","241","3","2","26870"
"1","241","4","1","26871"
"1","241","4","2","26872"
"1","242","1","1","8037"
"1","242","1","2","8038"
"1","242","1","3","8039"
"1","242","1","4","8040"
"1","242","2","1","8045"
"1","242","2","2","8046"
"1","242","2","3","8047"
"1","242","2","4","8048"
"1","242","3","1","8049"
"1","242","3","2","8050"
"1","242","3","3","8051"
"1","242","3","4","8052"
"1","242","4","1","8053"
"1","242","4","2","8054"
"1","242","4","3","8055"
"1","242","4","4","8056"
"1","242","5","1","8057"
"1","242","5","2","8058"
"1","242","5","3","8059"
"1","242","5","4","8060"
"1","243","1","1","18903"
"1","243","1","2","18904"
"1","243","1","3","18905"
"1","243","1","4","18906"
"1","243","2","1","18910"
"1","243","2","2","18911"
"1","243","2","3","18912"
"1","243","2","4","18913"
"1","243","3","1","18914"
"1","243","3","2","18915"
"1","243","3","3","18916"
"1","243","3","4","18917"
"1","243","4","1","18918"
"1","243","4","2","18919"
"1","243","4","3","18920"
"1","243","4","4","18921"
"1","244","1","1","8114"
"1","244","1","2","8115"
"1","244","1","3","8116"
"1","244","1","4","8117"
"1","244","2","1","8120"
"1","244","2","2","8121"
"1","244","2","3","8122"
"1","244","2","4","8123"
"1","244","3","1","8124"
"1","244","3","2","8125"
"1","244","3","3","8126"
"1","244","3","4","8127"
"1","244","4","1","8128"
"1","244","4","2","8129"
"1","244","4","3","8130"
"1","244","4","4","8131"
"1","245","1","1","18941"
"1","245","1","2","18942"
"1","245","1","3","18943"
"1","245","1","4","18944"
"1","245","2","1","18949"
"1","245","2","2","18950"
"1","245","2","3","18951"
"1","245","2","4","18952"
"1","245","3","1","18953"
"1","245","3","2","18954"
"1","245","3","3","18955"
"1","245","3","4","18956"
"1","246","1","1","8166"
"1","246","1","2","8167"
"1","246","1","3","8168"
"1","246","1","4","8169"
"1","246","2","1","8174"
"1","246","2","2","8175"
"1","246","2","3","8176"
"1","246","2","4","8177"
"1","246","3","1","8178"
"1","246","3","2","8179"
"1","246","3","3","8180"
"1","246","3","4","8181"
"1","246","4","1","8182"
"1","246","4","2","8183"
"1","246","4","3","8184"
"1","246","4","4","8185"
"1","247","1","1","8206"
"1","247","1","2","8207"
"1","247","1","3","8208"
"1","247","1","4","8207"
"1","248","1","1","8211"
"1","248","1","2","8212"
"1","248","1","3","8213"
"1","248","1","4","8214"
"1","248","2","1","8217"
"1","248","2","2","8218"
"1","248","2","3","8219"
"1","248","2","4","8220"
"1","248","3","1","8221"
"1","248","3","2","8222"
"1","248","3","3","8223"
"1","248","3","4","8224"
"1","248","4","1","8225"
"1","248","4","2","8226"
"1","248","4","3","8227"
"1","248","4","4","8228"
"1","248","5","1","8229"
"1","248","5","2","8230"
"1","248","5","3","8231"
"1","248","5","4","8232"
"1","248","6","1","8233"
"1","248","6","2","8234"
"1","248","6","3","8235"
"1","248","6","4","8236"
"1","249","1","1","8263"
"1","249","1","2","8264"
"1","249","1","3","8265"
"1","249","1","4","8266"
"1","249","2","1","8267"
"1","249","2","2","8268"
"1","249","2","3","8265"
"1","249","2","4","8266"
"1","249","3","1","8269"
"1","249","3","2","8270"
"1","249","3","3","8265"
"1","249","3","4","8266"
"1","249","4","1","8271"
"1","249","4","2","8272"
"1","249","4","3","8273"
"1","249","4","4","8274"
"1","250","1","1","8287"
"1","250","1","2","8288"
"1","250","1","3","8289"
"1","250","1","4","8290"
"1","250","2","1","8294"
"1","250","2","2","8295"
"1","250","2","3","8296"
"1","250","2","4","8297"
"1","250","3","1","8298"
"1","250","3","2","8299"
"1","250","3","3","8300"
"1","250","3","4","8301"
"1","251","1","1","24531"
"1","251","1","2","24532"
"1","251","1","3","24533"
"1","251","1","4","24534"
"1","251","1","5","24535"
"1","251","2","1","24540"
"1","251","2","2","24541"
"1","251","2","3","24542"
"1","251","2","4","24543"
"1","251","2","5","24544"
"1","251","3","1","24545"
"1","251","3","2","24546"
"1","251","3","3","24547"
"1","251","3","4","24548"
"1","251","3","5","24549"
"1","252","1","1","18973"
"1","252","1","2","18974"
"1","252","1","3","18975"
"1","252","1","4","18976"
"1","252","2","1","18977"
"1","252","2","2","18978"
"1","252","2","3","18979"
"1","252","2","4","18980"
"1","252","3","1","18981"
"1","252","3","2","18982"
"1","252","3","3","18983"
"1","252","3","4","18984"
"1","252","4","1","18985"
"1","252","4","2","18986"
"1","252","4","3","18987"
"1","252","4","4","18988"
"1","252","5","1","18989"
"1","252","5","2","18990"
"1","252","5","3","18991"
"1","252","5","4","18992"
"1","252","6","1","18993"
"1","252","6","2","18994"
"1","252","6","3","18995"
"1","252","6","4","18996"
"1","252","7","1","18997"
"1","252","7","2","18998"
"1","252","7","3","18999"
"1","252","7","4","19000"
"1","252","8","1","19001"
"1","252","8","2","19002"
"1","252","8","3","19003"
"1","252","8","4","19004"
"1","252","9","1","19005"
"1","252","9","2","19006"
"1","252","9","3","19007"
"1","252","9","4","19008"
"1","253","1","1","8357"
"1","253","1","2","8358"
"1","253","2","1","8359"
"1","253","2","2","8360"
"1","253","3","1","8361"
"1","253","3","2","8362"
"1","253","4","1","8363"
"1","253","4","2","8364"
"1","253","5","1","8365"
"1","253","5","2","8366"
"1","254","1","1","19129"
"1","254","1","2","19130"
"1","254","1","3","19131"
"1","254","1","4","19132"
"1","254","1","5","19133"
"1","254","1","6","19134"
"1","254","2","1","19135"
"1","254","2","2","19136"
"1","254","2","3","19137"
"1","254","2","4","19138"
"1","254","2","5","19139"
"1","254","2","6","19140"
"1","254","3","1","19141"
"1","254","3","2","19142"
"1","254","3","3","19143"
"1","254","3","4","19144"
"1","254","3","5","19145"
"1","254","3","6","19146"
"1","254","4","1","19147"
"1","254","4","2","19148"
"1","254","4","3","19149"
"1","254","4","4","19150"
"1","254","4","5","19151"
"1","254","4","6","19152"
"1","255","1","1","19177"
"1","255","1","2","19178"
"1","255","1","3","19179"
"1","255","1","4","19180"
"1","255","2","1","19181"
"1","255","2","2","19182"
"1","255","2","3","19183"
"1","255","2","4","19184"
"1","255","3","1","19185"
"1","255","3","2","19186"
"1","255","3","3","19187"
"1","255","3","4","19188"
"1","255","4","1","19189"
"1","255","4","2","19190"
"1","255","4","3","19191"
"1","255","4","4","19192"
"1","255","5","1","19193"
"1","255","5","2","19194"
"1","255","5","3","19195"
"1","255","5","4","19196"
"1","255","6","1","19197"
"1","255","6","2","19198"
"1","255","6","3","19199"
"1","255","6","4","19200"
"1","257","1","1","8377"
"1","257","1","2","8378"
"1","257","1","3","8379"
"1","257","1","4","8380"
"1","257","1","5","8381"
"1","257","2","1","8382"
"1","257","2","2","8383"
"1","257","2","3","8384"
"1","257","2","4","8385"
"1","257","2","5","8386"
"1","257","3","1","8387"
"1","257","3","2","8388"
"1","257","3","3","8389"
"1","257","3","4","8390"
"1","257","3","5","8391"
"1","257","4","1","8392"
"1","257","4","2","8393"
"1","257","4","3","8394"
"1","257","4","4","8395"
"1","257","4","5","8396"
"1","257","5","1","8397"
"1","257","5","2","8398"
"1","257","5","3","8399"
"1","257","5","4","8400"
"1","257","5","5","8401"
"1","257","6","1","8402"
"1","257","6","2","8403"
"1","257","6","3","8404"
"1","257","6","4","8405"
"1","257","6","5","8405"
"1","260","1","1","19288"
"1","260","1","2","19289"
"1","260","1","3","19290"
"1","260","1","4","19291"
"1","260","2","1","19288"
"1","260","2","2","19292"
"1","260","2","3","19293"
"1","260","2","4","19294"
"1","260","3","1","19288"
"1","260","3","2","19295"
"1","260","3","3","19296"
"1","260","3","4","19297"
"1","260","4","1","19288"
"1","260","4","2","19298"
"1","260","4","3","19299"
"1","260","4","4","19300"
"1","261","1","1","8487"
"1","261","1","2","8488"
"1","261","1","3","8489"
"1","261","1","4","8490"
"1","261","2","1","8491"
"1","261","2","2","8492"
"1","261","2","3","8493"
"1","261","2","4","8494"
"1","261","3","1","8495"
"1","261","3","2","8496"
"1","261","3","3","8497"
"1","261","3","4","8498"
"1","261","4","1","8499"
"1","261","4","2","8500"
"1","261","4","3","8501"
"1","261","4","4","8502"
"1","262","1","1","27980"
"1","262","1","2","27981"
"1","262","1","3","27982"
"1","262","1","4","27983"
"1","262","2","1","27980"
"1","262","2","2","27984"
"1","262","2","3","27985"
"1","262","2","4","27986"
"1","262","3","1","27987"
"1","262","3","2","27988"
"1","262","3","3","27989"
"1","262","3","4","27990"
"1","262","4","1","27991"
"1","262","4","2","27992"
"1","262","4","3","27993"
"1","262","4","4","27994"
"1","262","5","1","27995"
"1","262","5","2","27996"
"1","262","5","3","27997"
"1","262","5","4","27998"
"1","262","6","1","27999"
"1","262","6","2","28000"
"1","262","6","3","28001"
"1","262","6","4","28002"
"1","262","7","1","28003"
"1","262","7","2","28004"
"1","262","7","3","28005"
"1","262","7","4","28006"
"1","263","1","1","29335"
"1","263","1","2","29336"
"1","263","1","3","29337"
"1","263","1","4","29338"
"1","263","2","1","29335"
"1","263","2","2","29339"
"1","263","2","3","29340"
"1","263","2","4","29341"
"1","263","3","1","29335"
"1","263","3","2","29342"
"1","263","3","3","29343"
"1","263","3","4","29344"
"1","263","4","1","29335"
"1","263","4","2","29345"
"1","263","4","3","29346"
"1","263","4","4","29347"
"1","263","5","1","29335"
"1","263","5","2","29348"
"1","263","5","3","29349"
"1","263","5","4","29350"
"1","264","1","1","19393"
"1","264","1","2","19394"
"1","264","1","3","19395"
"1","264","1","4","19396"
"1","264","1","5","19397"
"1","264","1","6","19398"
"1","264","1","7","19399"
"1","264","1","8","19400"
"1","264","2","1","19401"
"1","264","2","2","19402"
"1","264","2","3","19403"
"1","264","2","4","19404"
"1","264","2","5","19405"
"1","264","2","6","19406"
"1","264","2","7","19407"
"1","264","2","8","19408"
"1","264","3","1","19409"
"1","264","3","2","19410"
"1","264","3","3","19411"
"1","264","3","4","19412"
"1","264","3","5","19413"
"1","264","3","6","19414"
"1","264","3","7","19415"
"1","264","3","8","19416"
"1","264","4","1","19417"
"1","264","4","2","19418"
"1","264","4","3","19419"
"1","264","4","4","19420"
"1","264","4","5","19421"
"1","264","4","6","19422"
"1","264","4","7","19423"
"1","264","4","8","19424"
"1","265","1","1","25185"
"1","265","1","2","25186"
"1","265","1","3","25187"
"1","265","1","4","25188"
"1","265","2","1","25193"
"1","265","2","2","25194"
"1","265","2","3","25195"
"1","265","2","4","25196"
"1","265","3","1","25197"
"1","265","3","2","25198"
"1","265","3","3","25199"
"1","265","3","4","25200"
"1","265","4","1","25201"
"1","265","4","2","25202"
"1","265","4","3","25203"
"1","265","4","4","25204"
"1","266","1","1","8578"
"1","266","1","2","8579"
"1","266","1","3","8580"
"1","266","1","4","8581"
"1","266","2","1","8586"
"1","266","2","2","8587"
"1","266","2","3","8588"
"1","266","2","4","8589"
"1","266","3","1","8590"
"1","266","3","2","8591"
"1","266","3","3","8592"
"1","266","3","4","8593"
"1","266","4","1","8594"
"1","266","4","2","8595"
"1","266","4","3","8596"
"1","266","4","4","8597"
"1","268","1","1","8629"
"1","268","1","2","8630"
"1","268","1","3","8631"
"1","268","1","4","8632"
"1","268","2","1","8635"
"1","268","2","2","8636"
"1","268","2","3","8637"
"1","268","2","4","8638"
"1","268","3","1","8639"
"1","268","3","2","8640"
"1","268","3","3","8641"
"1","268","3","4","8642"
"1","268","4","1","8643"
"1","268","4","2","8644"
"1","268","4","3","8645"
"1","268","4","4","8646"
"1","269","1","1","8665"
"1","269","1","2","8666"
"1","269","1","3","8667"
"1","269","1","4","8668"
"1","270","1","1","8673"
"1","270","1","2","8674"
"1","270","1","3","8675"
"1","270","1","4","8676"
"1","270","2","1","8679"
"1","270","2","2","8680"
"1","270","2","3","8681"
"1","270","2","4","8682"
"1","270","3","1","8683"
"1","270","3","2","8684"
"1","270","3","3","8685"
"1","270","3","4","8686"
"1","271","1","1","8699"
"1","271","1","2","8700"
"1","271","1","3","8701"
"1","271","1","4","8702"
"1","271","1","5","8703"
"1","271","1","6","8704"
"1","271","1","7","8705"
"1","271","1","8","8706"
"1","271","2","1","8707"
"1","271","2","2","8708"
"1","271","2","3","8709"
"1","271","2","4","8710"
"1","271","2","5","8703"
"1","271","2","6","8704"
"1","271","2","7","8711"
"1","271","2","8","8712"
"1","271","3","1","8713"
"1","271","3","2","8714"
"1","271","3","3","8715"
"1","271","3","4","8716"
"1","271","3","5","8703"
"1","271","3","6","8704"
"1","271","3","7","8717"
"1","271","3","8","8718"
"1","272","1","1","19569"
"1","272","1","2","19570"
"1","272","1","3","19571"
"1","272","1","4","19572"
"1","273","1","1","8739"
"1","273","1","2","8740"
"1","273","1","3","8741"
"1","273","1","4","8742"
"1","273","2","1","8743"
"1","273","2","2","8744"
"1","273","2","3","8745"
"1","273","2","4","8746"
"1","273","3","1","8747"
"1","273","3","2","8748"
"1","273","3","3","8749"
"1","273","3","4","8750"
"1","273","4","1","8751"
"1","273","4","2","8752"
"1","273","4","3","8753"
"1","273","4","4","8754"
"1","274","1","1","8771"
"1","274","1","2","8772"
"1","274","2","1","8775"
"1","274","2","2","8776"
"1","274","3","1","8777"
"1","274","3","2","8778"
"1","274","4","1","8779"
"1","274","4","2","8780"
"1","274","5","1","8781"
"1","274","5","2","8782"
"1","274","6","1","8783"
"1","274","6","2","8784"
"1","275","1","1","28694"
"1","275","1","2","28695"
"1","275","1","3","28696"
"1","275","1","4","28697"
"1","275","1","5","28698"
"1","275","1","6","28699"
"1","275","1","7","28700"
"1","275","1","8","28695"
"1","275","2","1","28706"
"1","275","2","2","28695"
"1","275","2","3","28707"
"1","275","2","4","28708"
"1","275","2","5","28709"
"1","275","2","6","28710"
"1","275","2","7","28711"
"1","275","2","8","28695"
"1","275","3","1","28712"
"1","275","3","2","28695"
"1","275","3","3","28713"
"1","275","3","4","28708"
"1","275","3","5","28714"
"1","275","3","6","28715"
"1","275","3","7","28716"
"1","275","3","8","28695"
"1","275","4","1","28717"
"1","275","4","2","28695"
"1","275","4","3","28718"
"1","275","4","4","28697"
"1","275","4","5","28719"
"1","275","4","6","28720"
"1","275","4","7","28721"
"1","275","4","8","28695"
"1","276","1","1","19669"
"1","276","1","2","19670"
"1","276","1","3","19671"
"1","276","1","4","19672"
"1","276","1","5","19673"
"1","276","1","6","19674"
"1","276","1","7","19675"
"1","276","2","1","19676"
